Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:48AkypfLAIJVsCSo10HFgW,"Samson","What Now","Brittany Howard",2024-02-09,317386,30,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:16Z,"","Brittany Howard PS/ Island",0.544,0.362,0,-13.132,1,0.0558,0.946,0.13,0.107,0.208,79.481,3
spotify:track:6WFx6lk1sVDDrq9il4goNl,"Patience","What Now","Brittany Howard",2024-02-09,196000,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:16Z,"","Brittany Howard PS/ Island",0.614,0.666,4,-6.477,0,0.052,0.45,0.0000335,0.115,0.43,126.011,4
spotify:track:37u7C5ru19nuE4VWvYpL0B,"Power To Undo","What Now","Brittany Howard",2024-02-09,170293,32,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:16Z,"","Brittany Howard PS/ Island",0.612,0.818,4,-5.886,1,0.0509,0.107,0,0.428,0.731,111.351,4
spotify:track:4q5Zm3xASiLAeVyUKeVRuG,"Every Color In Blue","What Now","Brittany Howard",2024-02-09,186933,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:16Z,"","Brittany Howard PS/ Island",0.512,0.775,7,-6.435,1,0.105,0.482,0.0522,0.118,0.363,160.949,3
spotify:track:27CxmqGTjzPNNMtyIwN6pT,"Shit Surprise","Famous Lunch","Chris Acker",2024-10-11,242021,35,true,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.698,0.463,7,-10.858,1,0.0247,0.669,0.0308,0.0942,0.722,110.022,4
spotify:track:2u9O90IrTIXHfLgugmsexV,"Stubborn Eyes","Famous Lunch","Chris Acker",2024-10-11,246498,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.595,0.298,10,-13.819,1,0.029,0.876,0.00629,0.108,0.492,140.708,1
spotify:track:4xzcheYBDY0Tq07nwzSnbK,"Swimming in My Calvins","Famous Lunch","Chris Acker",2024-10-11,175311,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.434,0.245,2,-13.768,1,0.0434,0.945,0.0000673,0.0743,0.588,77.408,4
spotify:track:3VnGT0cNP3ZP7UahVKYpzH,"Bunn Machine","Famous Lunch","Chris Acker",2024-10-11,149907,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.601,0.482,9,-9.582,1,0.0395,0.573,0,0.177,0.8,140.226,4
spotify:track:7dTxZVehEmTlDH8fMn9G14,"Wouldn't Do For You (Buddy)","Famous Lunch","Chris Acker",2024-10-11,191216,37,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.698,0.428,3,-11.81,1,0.0249,0.752,0.0000887,0.127,0.685,84.125,4
spotify:track:06Tpx6slimjkpCXPA2qNNx,"Cursive Proverbs","Famous Lunch","Chris Acker",2024-10-11,202313,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.667,0.201,9,-11.899,1,0.0276,0.72,0.00134,0.11,0.375,89.901,4
spotify:track:0zcKNUZVyAooYcikh6U6qs,"Don't You Know (Who I Think I Am)","Famous Lunch","Chris Acker",2024-10-11,184336,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.658,0.471,4,-10.326,0,0.0322,0.659,0.000715,0.116,0.84,117.911,4
spotify:track:7oBATGhG9LHcSadrnb3STg,"Game 6 of '86","Famous Lunch","Chris Acker",2024-10-11,141242,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.546,0.208,2,-15.461,1,0.0508,0.968,0.00173,0.109,0.194,85.125,4
spotify:track:3p05ZXCQKNF9WsU93NdmhP,"Eyelash","Famous Lunch","Chris Acker",2024-10-11,301812,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.578,0.256,7,-13.537,1,0.0335,0.856,0.169,0.102,0.366,116.903,4
spotify:track:57LOHDh4BRlks2rh94JpKT,"11/8/23","Famous Lunch","Chris Acker",2024-10-11,170760,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:27Z,"alt country,americana","Gar Hole Records",0.575,0.141,4,-18.346,1,0.0724,0.924,0,0.159,0.436,118.856,4
spotify:track:4MeJNIq6c0BBQ8siYLPJgQ,"Night Palace","Night Palace","Mount Eerie",2024-11-01,260480,32,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.0985,0.373,9,-12.821,0,0.0477,0.00574,0.64,0.116,0.0381,84.373,4
spotify:track:2qKfgdFQw7HYgT0188PVfN,"Huge Fire","Night Palace","Mount Eerie",2024-11-01,184466,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.195,0.643,9,-9.982,0,0.0412,0.0104,0.0848,0.212,0.455,150.162,4
spotify:track:2sawWnjgvjdp5ctaApXzR3,"Breaths","Night Palace","Mount Eerie",2024-11-01,212000,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.133,0.548,7,-11.726,1,0.0615,0.141,0.7,0.499,0.068,65.734,3
spotify:track:5ToXfb55jRpWWqmulAnUj2,"Swallowed Alive","Night Palace","Mount Eerie",2024-11-01,52453,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.194,0.928,4,-4.681,1,0.237,0.192,0.021,0.423,0.0317,94.778,4
spotify:track:68H4erey5JCN7CGQGrSrHp,"My Canopy","Night Palace","Mount Eerie",2024-11-01,58733,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.408,0.206,9,-16.589,0,0.0431,0.811,0.0000565,0.0738,0.16,80.622,4
spotify:track:4PM4cZc8J5f67SDqEARTl8,"Broom of Wind","Night Palace","Mount Eerie",2024-11-01,99320,33,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.746,0.497,9,-12.82,0,0.0372,0.33,0.623,0.123,0.589,112.081,4
spotify:track:7AFzpZBgZUXK4rZOcSq90S,"I Walk","Night Palace","Mount Eerie",2024-11-01,306173,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.19,0.417,6,-11.551,0,0.0421,0.243,0.0247,0.254,0.15,82.854,4
spotify:track:23S0wyjgaLOGsiUWVV5RF1,"(soft air)","Night Palace","Mount Eerie",2024-11-01,62213,28,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",,,,,,,,,,,,
spotify:track:01wl4WX0KIgoEOSHvVwhO9,"Empty Paper Towel Roll","Night Palace","Mount Eerie",2024-11-01,89906,30,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.375,0.842,2,-9.396,1,0.0657,0.000308,0.309,0.379,0.266,142.437,3
spotify:track:7FiHi1NlpzbtKPikSZMgrw,"Wind & Fog","Night Palace","Mount Eerie",2024-11-01,84373,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.15,0.79,0,-9.064,1,0.0881,0.000257,0.678,0.37,0.152,142.308,5
spotify:track:6BIfO99Ls6TW6MZR6w9Nxk,"Wind & Fog Pt. 2","Night Palace","Mount Eerie",2024-11-01,165533,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.393,0.231,9,-20.698,1,0.0449,0.901,0.891,0.0996,0.263,97.822,4
spotify:track:4JGYlbsiSWahfJYjKEARDm,"Blurred World","Night Palace","Mount Eerie",2024-11-01,98133,28,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.364,0.168,0,-18.008,1,0.039,0.923,0.000086,0.104,0.264,117.857,5
spotify:track:6qGIu8kmkceK76ygbf7h46,"I Heard Whales (I Think)","Night Palace","Mount Eerie",2024-11-01,257693,28,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.277,0.411,1,-15.493,0,0.15,0.738,0.00021,0.264,0.436,105.669,3
spotify:track:7Aoto2CmhTaOex9xnrYGkY,"I Saw Another Bird","Night Palace","Mount Eerie",2024-11-01,132920,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.631,0.606,1,-9.264,0,0.0287,0.264,0.000407,0.126,0.466,114.213,4
spotify:track:7BTl7T139pxVyXgVemeSRO,"I Spoke With A Fish","Night Palace","Mount Eerie",2024-11-01,192946,30,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.425,0.233,1,-14.119,0,0.0307,0.505,0.00528,0.13,0.0422,97.167,4
spotify:track:62Q83yB0PNcPIKGOY056oe,"Myths Come True","Night Palace","Mount Eerie",2024-11-01,213293,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.565,0.542,11,-13.205,1,0.0986,0.275,0.0046,0.119,0.333,109.893,4
spotify:track:26pzLfJToIHJyVsg0q1ibi,"Non-Metaphorical Decolonization","Night Palace","Mount Eerie",2024-11-01,256760,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.188,0.655,11,-10.658,0,0.0534,0.0093,0.441,0.157,0.12,141.658,4
spotify:track:6xhhOKhvtmRXsFpzeHabbr,"November Rain","Night Palace","Mount Eerie",2024-11-01,135746,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.535,0.391,2,-11.44,1,0.0373,0.561,0.000198,0.155,0.337,129.287,4
spotify:track:7EmCvanp46MX7MoUWvaPCY,"Co-Owner of Trees","Night Palace","Mount Eerie",2024-11-01,370173,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.199,0.48,9,-8.787,0,0.0469,0.0000437,0.708,0.615,0.0372,127.018,4
spotify:track:3z3MP3w3TY1gg1qOd2meLK,"Myths Come True Pt. 2","Night Palace","Mount Eerie",2024-11-01,62333,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.177,0.775,9,-12.091,0,0.0508,0.475,0.808,0.0982,0.441,122.372,4
spotify:track:6x3K27OGngSU6BQeVCwEjL,"& Sun","Night Palace","Mount Eerie",2024-11-01,115080,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.112,0.613,11,-9.198,0,0.0584,0.423,0.39,0.307,0.394,207.657,3
spotify:track:25C4ILiG6MQ0w57BNCdSpB,"Writing Poems","Night Palace","Mount Eerie",2024-11-01,145853,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.203,0.463,11,-10.92,1,0.0554,0.0102,0.0215,0.088,0.0849,165.89,4
spotify:track:2E7PTEf05h6xbsfWkAuOVo,"the Gleam Pt. 3","Night Palace","Mount Eerie",2024-11-01,144853,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.373,0.306,9,-13.764,0,0.0509,0.79,0.00115,0.107,0.283,63.126,4
spotify:track:2xeAZhRIegjVgPyd6Hr4x7,"Stone Woman Gives Birth To A Child At Night","Night Palace","Mount Eerie",2024-11-01,202800,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.464,0.357,9,-15.563,0,0.043,0.62,0.000457,0.142,0.125,116.821,4
spotify:track:5HYCM0Ccz5A88Q0Z7QCJPS,"Demolition","Night Palace","Mount Eerie",2024-11-01,723266,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.327,0.425,9,-19.278,1,0.26,0.764,0.000968,0.18,0.0688,109.004,3
spotify:track:3dT2RKV6s4JEDf9l5TRiln,"I Need New Eyes","Night Palace","Mount Eerie",2024-11-01,232693,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:24:48Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.268,0.39,2,-13.311,1,0.0341,0.586,0.0472,0.132,0.191,105.495,3
spotify:track:1CsMKhwEmNnmvHUuO5nryA,"SKINNY","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,219733,83,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.251,0.252,9,-14.478,1,0.0375,0.693,0.00706,0.0968,0.0395,69.988,4
spotify:track:629DixmZGHc7ILtEntuiWE,"LUNCH","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,179586,88,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4
spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"CHIHIRO","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,303440,91,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
spotify:track:6dOtVTDdiauQNBQEDOtlAB,"BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,210373,100,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"WILDFLOWER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,261466,96,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
spotify:track:6TGd66r0nlPaYm3KIoI7ET,"THE GREATEST","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,293840,86,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.407,0.192,7,-10.99,1,0.0368,0.637,0.00000333,0.21,0.159,128.173,4
spotify:track:6fPan2saHdFaIHuTSatORv,"L’AMOUR DE MA VIE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,333986,85,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,4
spotify:track:1LLUoftvmTjVNBHZoQyveF,"THE DINER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,186346,82,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,4
spotify:track:7DpUoxGSdlDHfqCYj0otzU,"BITTERSUITE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,298440,81,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.521,0.254,9,-14.409,0,0.0399,0.815,0.884,0.114,0.153,125.021,4
spotify:track:2prqm9sPLj10B4Wg0wE5x9,"BLUE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,343120,85,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:08Z,"","Darkroom/Interscope Records",0.349,0.337,7,-10.671,1,0.0407,0.29,0.172,0.139,0.0365,142.01,4
spotify:track:3FjIwVSHbc5beHD3nY8fGJ,"Rock N Roll Never Forgets","No Depression In Heaven","Midwife",2024-09-06,427706,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:22Z,"slowcore,shoegaze,dream pop","The Flenser",0.116,0.144,0,-17.646,1,0.0362,0.928,0.869,0.0686,0.0362,84.846,5
spotify:track:3Sl2z4TkK0lYJiMB7kXnz6,"Autoluminescent","No Depression In Heaven","Midwife",2024-09-06,281200,36,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:22Z,"slowcore,shoegaze,dream pop","The Flenser",0.287,0.207,1,-18.255,1,0.0437,0.873,0.856,0.105,0.103,110.293,4
spotify:track:1scURiwiKT8hW0OgO755Tn,"Droving","No Depression In Heaven","Midwife",2024-09-06,359093,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:22Z,"slowcore,shoegaze,dream pop","The Flenser",0.225,0.327,6,-15.197,1,0.0401,0.743,0.906,0.192,0.199,137.405,4
spotify:track:1vMze4ILqXZiqlrUxV5Pgb,"Vanessa","No Depression In Heaven","Midwife",2024-09-06,397226,30,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:22Z,"slowcore,shoegaze,dream pop","The Flenser",0.512,0.278,4,-14.271,1,0.0283,0.947,0.779,0.0609,0.122,132.851,4
spotify:track:6mbTo66X79DlnNlnw2BEPU,"Killdozer","No Depression In Heaven","Midwife",2024-09-06,237000,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:22Z,"slowcore,shoegaze,dream pop","The Flenser",0.513,0.159,1,-15.666,1,0.0292,0.872,0.915,0.105,0.106,80.401,4
spotify:track:5WpSLLscxgNxNWLQVZzlpf,"Better Off Alone","No Depression In Heaven","Midwife",2024-09-06,173266,34,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:22Z,"slowcore,shoegaze,dream pop","The Flenser",0.299,0.256,10,-13.976,0,0.0379,0.928,0.92,0.101,0.0393,121.796,4
spotify:track:4cHsi9e7rcSywZgSGmNRKo,"No Depression In Heaven","No Depression In Heaven","Midwife",2024-09-06,336613,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:22Z,"slowcore,shoegaze,dream pop","The Flenser",0.17,0.19,1,-13.438,1,0.0355,0.962,0.873,0.0977,0.0364,75.429,1
spotify:track:1LCUXtgTLoqtASyiya8X1O,"Hover","Rong Weicknes","Fievel Is Glauque",2024-10-25,239527,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.345,0.67,8,-7.533,1,0.0406,0.86,0.49,0.28,0.599,105.983,4
spotify:track:2OQHro5jTb8Wq4K6csOsOe,"As Above So Below","Rong Weicknes","Fievel Is Glauque",2024-10-25,226340,38,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.486,0.761,1,-8.207,1,0.0587,0.501,0.572,0.113,0.63,118.969,4
spotify:track:4gJDPT3wD69dicul1AT695,"Would You Rather?","Rong Weicknes","Fievel Is Glauque",2024-10-25,41655,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.725,0.0464,8,-22.301,0,0.181,0.68,0,0.359,0.675,80.125,3
spotify:track:5CylMPY2Z7t0SO3xErilLy,"Love Weapon","Rong Weicknes","Fievel Is Glauque",2024-10-25,295650,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.63,0.53,11,-8.962,0,0.101,0.766,0.546,0.201,0.693,135.871,3
spotify:track:5FFJLl3xJ5EOzd9QF7sRb2,"Rong Weicknes","Rong Weicknes","Fievel Is Glauque",2024-10-25,196830,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.561,0.589,11,-5.511,1,0.0628,0.716,0.000603,0.162,0.709,123.246,4
spotify:track:1eloE1G03LSIZ0hN1jVAw3,"Toute Suite","Rong Weicknes","Fievel Is Glauque",2024-10-25,203402,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.609,0.277,8,-13.977,1,0.0282,0.819,0.738,0.109,0.448,115.641,4
spotify:track:2XmMohlQpM3gASzvy50An9,"It's So Easy","Rong Weicknes","Fievel Is Glauque",2024-10-25,129608,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.627,0.631,11,-9.573,0,0.0487,0.579,0.112,0.205,0.905,133.638,4
spotify:track:0GhEC03jiuuCrpZcIFq8ny,"I'm Scanning Things I Can't See","Rong Weicknes","Fievel Is Glauque",2024-10-25,159422,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.559,0.703,9,-9.755,1,0.0412,0.508,0.0722,0.406,0.808,99.71,4
spotify:track:0OSMTdBdfmaUSTFqALQdTD,"Kayfabe","Rong Weicknes","Fievel Is Glauque",2024-10-25,294722,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.346,0.894,10,-7.492,0,0.157,0.597,0.0339,0.151,0.206,135.589,3
spotify:track:6IJPfdyAg4kb8SRWMvJzU0,"My Oubliette","Rong Weicknes","Fievel Is Glauque",2024-10-25,131113,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.555,0.629,1,-8.287,1,0.137,0.799,0.111,0.238,0.731,122.782,4
spotify:track:7y3QMXWMCIaOK5KdZgXNaE,"Dark Dancing","Rong Weicknes","Fievel Is Glauque",2024-10-25,124220,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.433,0.667,2,-8.629,1,0.144,0.332,0.0139,0.386,0.835,178.815,3
spotify:track:0VYNMmSodrtiPp34cd9oIu,"Great Blues","Rong Weicknes","Fievel Is Glauque",2024-10-25,159300,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.383,0.596,2,-7.706,1,0.0453,0.917,0.0974,0.109,0.523,140.009,3
spotify:track:7Ld7ncIIwGdFRvAeHI2A0d,"Transparent","Rong Weicknes","Fievel Is Glauque",2024-10-25,193110,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.348,0.71,11,-8.214,0,0.116,0.188,0.279,0.0846,0.734,173.435,4
spotify:track:3vvpT82nI3Xz3zwJJMCU4d,"Eternal Irises","Rong Weicknes","Fievel Is Glauque",2024-10-25,132629,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.483,0.463,8,-8.954,0,0.0573,0.845,0.000828,0.114,0.693,129.256,4
spotify:track:7gjy5JBi17p56khgO0fN6Z,"Haut Contre Bas","Rong Weicknes","Fievel Is Glauque",2024-10-25,219611,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:25:37Z,"shibuya-kei","Fat Possum",0.503,0.915,2,-4.575,1,0.187,0.457,0.0518,0.0996,0.539,94.475,4
spotify:track:5Yg3qxAEszA9AI6dVwuyz1,"Narcissist's Prayer","Umbilical","Thou",2024-05-31,372124,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.142,0.81,6,-8.766,1,0.0631,0.00000219,0.944,0.0951,0.303,140.441,4
spotify:track:0MyUf7VhGi7INa6JtC587H,"Emotional Terrorist","Umbilical","Thou",2024-05-31,247200,36,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.0732,0.813,8,-8.285,1,0.0612,0,0.896,0.697,0.372,75.444,4
spotify:track:1lNxcBACOmoZ6ov7qRj1Qj,"Lonely Vigil","Umbilical","Thou",2024-05-31,184999,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.221,0.772,11,-7.538,0,0.0837,0.00000657,0.86,0.357,0.272,76.833,4
spotify:track:0YLVqG0JIiWlLkvaVh1hOZ,"House of Ideas","Umbilical","Thou",2024-05-31,403684,32,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.128,0.924,2,-9.686,1,0.0537,0.00000167,0.777,0.433,0.0704,88.364,4
spotify:track:0ewMtem4OT8eys2p1hmyzq,"I Feel Nothing When You Cry","Umbilical","Thou",2024-05-31,232652,38,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.303,0.9,5,-7.88,1,0.0851,0.00000108,0.973,0.329,0.161,127.6,4
spotify:track:7Gu3jDpieNOMtKsdJbQBZG,"Unbidden Guest","Umbilical","Thou",2024-05-31,223153,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.232,0.923,9,-7.932,1,0.0681,0,0.97,0.352,0.275,92.115,4
spotify:track:72j7kcwwuOG2eIPKeavpu5,"I Return as Chained and Bound to You","Umbilical","Thou",2024-05-31,398669,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.174,0.821,10,-8.337,0,0.0516,0.00000427,0.949,0.253,0.319,131.754,4
spotify:track:0X41uYAmfDrVynfpZbkHtA,"The Promise","Umbilical","Thou",2024-05-31,270579,28,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:26:14Z,"sludge metal,drone metal,doom metal,stoner metal,drone","Sacred Bones Records",0.294,0.891,1,-8.287,1,0.0446,0.00000209,0.947,0.451,0.678,120.386,4
